Index,Filename,AVG CPU Cycles / ms,AVG MEM Changes / ms,AVG Wattage,Length of observation period,AVG Raleway Load Time,AVG Montserrat Load Time,AVG SourceSans Load Time
318,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.46 profile(1).json,13844274,32181.948088106,0.001827085555,97.632,29.244,39.823,34.039
319,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.46 profile(2).json,12640292,49239.06887310168,0.000966256945,47.621,31.856,49.486,40.017
320,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.46 profile(3).json,15657392,31700.951421166454,0.0017352975,93.15,30.2,46.201,39.483
321,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.46 profile.json,14385939,49661.696051477455,0.000784476944,38.787,24.79,34.134,27.732
322,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.47 profile(1).json,14286286,23892.476450161426,0.001687073611,90.938,31.924,43.538,43.214
323,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.47 profile(2).json,13402669,24481.420921411387,0.002022166944,109.556,33.099,51.076,41.552
324,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.47 profile.json,12591430,47078.47406368523,0.000858320833,42.668,33.826,46.378,45.839
325,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.48 profile(1).json,12371491,25497.04419828679,0.002015812777,108.996,29.276,49.767,37.56
326,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.48 profile(2).json,13251256,31869.506291644448,0.001818037222,99.261,28.784,44.322,37.672
327,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.48 profile.json,13785355,24766.109204160563,0.001899878889,102.732,30.945,36.361,37.944
328,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.49 profile(1).json,13647749,45719.32217861229,0.0008633025,42.616,29.686,34.09,38.191
329,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.49 profile(2).json,13853716,31836.971995985525,0.001633817222,86.62,24.191,39.984,32.325
330,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.49 profile(3).json,13820929,32862.6168628243,0.001810446111,95.695,29.997,45.301,38.341
331,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.49 profile.json,12829311,24600.464462517437,0.001901573334,100.775,31.787,37.577,32.179
332,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.50 profile(1).json,13179972,27496.411846466162,0.0019123669449999999,102.793,30.785,46.351,39.805
333,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.50 profile(2).json,14513756,57237.05196943017,0.000817586389,39.257,24.214,38.337,27.639
334,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.50 profile.json,12880576,38371.84328361182,0.001661656945,86.79,26.814,37.138,31.45
335,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.51 profile(1).json,13419819,49541.586416114435,0.000737693333,36.011,24.252,36.064,27.214
336,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.51 profile(2).json,13325681,42420.23374478314,0.0008752991669999999,42.927,33.547,42.642,42.564
337,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.51 profile.json,13614209,62037.23821493667,0.000783951666,39.118,30.53,40.477,40.513
338,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.52 profile(1).json,14672122,27625.711501466103,0.0017920275,93.737,30.759,41.549,35.455
339,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.52 profile(2).json,13555069,16128.605503943434,0.001863058611,101.582,26.722,38.338,35.212
340,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.52 profile(3).json,13382789,21463.969969030673,0.001864092223,100.5,26.07,42.745,32.144
341,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.52 profile.json,13549193,37583.73064758486,0.001574071111,84.17,23.106,27.432,28.716
342,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.53 profile(1).json,13323400,48500.4350405745,0.000789882223,37.134,31.676,39.041,38.64
343,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.53 profile(2).json,13023618,49477.1118980216,0.000891887778,44.286,32.526,44.742,33.828
344,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.53 profile.json,13207585,42430.50740266786,0.0008430708329999999,41.563,27.765,33.052,43.077
345,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.54 profile(1).json,14620165,33316.88015157235,0.001554042778,82.36,25.375,30.673,35.755
346,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.54 profile(2).json,13959368,49118.445121972596,0.000875570278,44.392,29.632,34.788,36.926
347,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.54 profile.json,14632800,33844.80514019899,0.001662080556,88.873,24.375,37.332,31.675
348,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.55 profile(1).json,13301514,30239.82364312235,0.0019387155559999999,102.975,32.371,42.321,41.535
349,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.55 profile(2).json,14588451,39977.69232756335,0.001761561389,93.833,29.975,39.24,33.569
350,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.55 profile(3).json,14313134,32583.109592570458,0.001732671111,93.613,27.368,38.898,32.213
351,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.55 profile.json,13796037,30527.934431024507,0.001559973334,84.276,24.478,37.583,34.485
352,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.56 profile(1).json,13377020,31124.34769002123,0.001783216389,95.058,27.432,41.706,36.348
353,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.56 profile(2).json,13756395,29364.422361513225,0.001846876667,100.787,27.946,45.998,37.909
