Index,Filename,AVG CPU Cycles / ms,AVG MEM Changes / ms,AVG Wattage,Length of observation period,AVG Raleway Load Time,AVG Montserrat Load Time,AVG SourceSans Load Time
308,analysis/data_extraction/input/OTF\Firefox 2023-11-21 00.57 profile(1).json,23624037,21717.629978868164,0.001667113056,83.53,33.255,37.949,47.466
309,analysis/data_extraction/input/OTF\Firefox 2023-11-21 00.57 profile(2).json,24012457,28317.58542335738,0.001703408055,90.251,42.386,50.491,56.882
310,analysis/data_extraction/input/OTF\Firefox 2023-11-21 00.57 profile.json,23900845,30342.31444725807,0.001530591667,80.006,33.093,42.362,41.994
311,analysis/data_extraction/input/OTF\Firefox 2023-11-21 00.58 profile(1).json,25393712,25935.06308707707,0.001570428056,79.954,24.761,48.439,51.535
312,analysis/data_extraction/input/OTF\Firefox 2023-11-21 00.58 profile(2).json,22660869,30140.924387571926,0.001744498333,89.977,40.815,48.332,53.8
313,analysis/data_extraction/input/OTF\Firefox 2023-11-21 00.58 profile.json,25930463,24585.465292748653,0.001639849444,85.425,45.805,50.479,51.594
314,analysis/data_extraction/input/OTF\Firefox 2023-11-21 00.59 profile(1).json,23462521,29334.432432384536,0.001674822778,86.742,25.212,52.453,55.997
315,analysis/data_extraction/input/OTF\Firefox 2023-11-21 00.59 profile(2).json,25462236,25669.71273864501,0.001768728889,93.298,25.161,52.532,59.694
316,analysis/data_extraction/input/OTF\Firefox 2023-11-21 00.59 profile(3).json,25106608,17115.273202007756,0.001655726389,85.306,23.659,41.01,46.3
317,analysis/data_extraction/input/OTF\Firefox 2023-11-21 00.59 profile.json,23444041,16816.964635190423,0.001661351945,86.345,22.707,51.82,52.838
318,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.00 profile(1).json,25372614,24939.31410271097,0.001786164722,92.981,22.857,57.268,59.909
319,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.00 profile(2).json,25989882,25228.054441117212,0.001579781388,82.491,26.196,44.633,51.883
320,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.00 profile.json,24731753,27503.35179853928,0.001675856389,86.428,45.596,38.049,55.89
321,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.01 profile(1).json,25975970,18754.120739825124,0.001607163611,83.825,40.669,45.926,47.561
322,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.01 profile(2).json,24801849,21695.19544534751,0.001418453334,72.019,23.665,40.577,42.365
323,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.01 profile.json,24499914,19796.764061947622,0.001583915833,82.034,23.883,44.742,45.048
324,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.02 profile(1).json,25241025,26275.845319018397,0.001596776666,80.574,25.334,42.578,47.605
325,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.02 profile(2).json,24178647,20195.188701537816,0.001639544444,84.096,39.751,46.179,55.923
326,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.02 profile(3).json,25431826,19754.480994484875,0.001620854722,84.231,34.633,44.517,49.525
327,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.02 profile.json,25213521,24996.618826862785,0.001635918333,84.863,21.181,44.873,47.912
328,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.03 profile(1).json,25012039,29464.420478688735,0.001749666388,89.98,27.376,50.008,50.924
329,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.03 profile(2).json,24071078,31359.717905078654,0.001632156667,83.24,25.294,49.318,44.622
330,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.03 profile.json,24637008,21141.756106458215,0.001613670277,83.556,34.811,51.358,44.96
331,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.04 profile(1).json,25804029,24057.942302662643,0.0016237183339999999,83.473,21.818,39.474,56.024
332,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.04 profile(2).json,24984947,33838.76132420006,0.001715201389,87.861,24.699,40.025,55.869
333,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.04 profile.json,25203307,20697.11017316793,0.001689615278,86.608,27.69,47.877,48.142
334,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.05 profile(1).json,25262511,33957.73540603741,0.001613636389,81.707,22.752,44.015,47.471
335,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.05 profile(2).json,24947303,23625.608356953115,0.001545723056,76.958,23.553,44.096,46.87
336,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.05 profile(3).json,25383837,28417.23819584916,0.001552178889,80.894,36.192,42.343,52.75
337,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.05 profile.json,24614767,22477.140608133435,0.001555720278,79.925,24.596,50.017,46.294
338,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.06 profile(1).json,24817040,23271.478912876606,0.001624396111,80.916,25.481,45.743,48.949
339,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.06 profile(2).json,24823800,23520.781704411376,0.001618855278,83.127,32.672,38.16,50.528
340,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.06 profile.json,24652034,23639.070278600728,0.001691835,87.172,40.253,45.87,56.583
341,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.07 profile(1).json,25280760,22817.695667519216,0.001634478056,84.574,20.585,48.349,51.142
342,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.07 profile(2).json,24031002,25283.92210430096,0.001553297222,80.499,21.182,45.819,42.492
343,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.07 profile.json,27299513,27561.239563588944,0.001775591389,90.155,24.185,42.777,58.579
344,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.08 profile(1).json,24591012,21436.608318636205,0.001652828889,85.737,21.328,43.606,50.281
345,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.08 profile(2).json,23920107,15217.646087105615,0.001587118334,81.013,24.455,44.491,44.687
346,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.08 profile.json,24660594,23026.52506298262,0.00156343,79.951,23.282,46.087,46.831
347,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.09 profile(1).json,24685857,27470.445262850757,0.00151768,77.512,25.425,45.908,46.229
348,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.09 profile(2).json,24086514,23374.31409739664,0.001546824444,80.958,24.331,44.292,47.529
349,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.09 profile(3).json,25995025,25680.298942944657,0.001597386667,81.584,23.633,48.319,42.604
350,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.09 profile.json,25438941,27151.000469037,0.001582746666,81.196,36.398,45.03,49.573
351,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.10 profile(1).json,25096317,22018.74871292868,0.001761544444,91.402,21.398,46.544,55.008
352,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.10 profile(2).json,25392338,28394.786999422126,0.0016798383339999999,85.916,26.486,42.769,57.018
353,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.10 profile.json,25468592,35888.03698691898,0.0016788725,86.156,22.944,46.82,52.059
354,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.11 profile(1).json,24434382,24596.065026266755,0.0017325525,89.283,36.432,43.774,55.851
355,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.11 profile(2).json,24595388,17022.614578083663,0.001629021944,84.323,22.649,44.923,50.312
356,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.11 profile.json,24144369,21024.373160757084,0.001679160555,87.111,24.8,42.148,53.19
357,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.12 profile(1).json,23096860,30655.036327833,0.001472726389,75.923,24.466,47.368,43.77
358,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.12 profile(2).json,25868334,22073.57759495064,0.001698341667,87.69,41.258,48.697,54.897
359,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.12 profile(3).json,25067644,21824.886440669998,0.001509495834,77.449,25.749,40.061,49.243
360,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.12 profile.json,24267508,20876.002908769966,0.001613111111,83.374,18.608,45.004,48.178
361,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.13 profile(1).json,22824047,30617.40231411348,0.001504344722,77.842,22.246,41.372,44.182
362,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.13 profile(2).json,25254030,19137.880727494874,0.0016662488889999999,86.601,41.093,50.233,54.779
363,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.13 profile.json,25316624,29052.03945580765,0.001589676944,82.348,36.32,41.169,47.496
364,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.14 profile(1).json,24124818,20743.93134316931,0.001642340277,84.536,24.593,47.465,50.217
365,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.14 profile(2).json,24664778,24688.93734559142,0.001786435833,92.722,35.63,48.315,59.433
366,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.14 profile.json,23198599,28669.462823527814,0.001823984723,93.329,29.766,54.333,54.108
367,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.15 profile(1).json,24363923,20325.486243320993,0.001594963611,83.237,23.314,44.936,52.265
368,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.15 profile(2).json,23778083,20926.263216562395,0.001527202778,77.859,35.772,36.154,44.682
369,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.15 profile(3).json,24314970,28568.65299438809,0.001623176111,83.691,23.535,44.728,49.954
370,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.15 profile.json,23244020,17093.869583326643,0.001596776666,82.693,40.34,41.999,49.967
371,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.16 profile(1).json,24039832,24492.79618459808,0.0016942749999999999,87.271,26.192,53.251,55.237
372,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.16 profile(2).json,24527153,17465.701123355055,0.001615957777,83.305,37.477,43.65,42.757
373,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.16 profile.json,26010942,23297.117390306925,0.0015769855549999999,80.889,24.541,42.999,51.619
374,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.17 profile(1).json,23600493,21196.278219760152,0.001582882222,81.667,37.498,44.348,47.95
375,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.17 profile(2).json,24994568,41250.724115289544,0.001667943334,84.456,22.454,45.967,48.225
376,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.17 profile.json,24006521,22110.865022475948,0.001490026667,76.425,24.077,42.536,48.464
377,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.18 profile(1).json,24921289,25337.67021612192,0.001713625555,87.724,37.877,41.628,50.763
378,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.18 profile(2).json,24211125,19230.292497407,0.001992988611,105.871,39.887,42.802,51.417
379,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.18 profile(3).json,24166817,19637.93150278046,0.001615161389,83.548,34.681,43.095,43.39
380,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.18 profile.json,23664554,24732.28729119047,0.001594353611,82.478,38.205,44.026,46.354
381,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.19 profile(1).json,25420552,25715.74859103592,0.001674128055,85.96,19.702,46.598,50.18
382,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.19 profile(2).json,24821873,24557.043101564774,0.00149694,75.365,23.972,40.698,44.3
383,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.19 profile.json,25678421,23190.11385750233,0.0017197086109999999,87.742,29.05,45.758,52.603
384,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.20 profile(1).json,24571304,29859.628264289546,0.001678974166,86.767,26.087,45.016,51.06
385,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.20 profile(2).json,25779032,25235.394309881325,0.001582289167,81.251,35.835,48.566,53.058
386,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.20 profile.json,24581743,27539.518597441693,0.0016672825,84.988,27.288,50.039,51.743
387,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.21 profile(1).json,24348722,25503.070605841727,0.0014978888889999999,78.382,27.095,43.005,47.273
388,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.21 profile(2).json,23307248,22167.590170505842,0.001643933056,85.675,22.109,50.363,55.178
389,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.21 profile(3).json,25043696,26964.63518033873,0.001622362778,82.97,21.545,45.262,45.984
390,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.21 profile.json,25164357,30178.920173954506,0.0016633005559999999,83.83,25.74,46.023,53.194
391,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.22 profile(1).json,24410637,28804.262762333692,0.001775743889,92.224,23.353,56.744,49.394
392,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.22 profile(2).json,22926580,19139.80120928864,0.0016325463889999999,84.657,26.394,47.748,51.762
393,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.22 profile.json,25705730,23286.86134201654,0.001957557778,102.718,66.596,63.747,76.305
394,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.23 profile(1).json,25722779,23387.15469620332,0.001618194445,83.301,21.526,49.235,50.921
395,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.23 profile(2).json,24469816,24320.73672991775,0.001720420277,89.107,24.867,50.999,54.649
396,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.23 profile.json,26181722,24164.05728509006,0.0017317561109999999,89.61,23.479,43.146,52.159
397,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.24 profile(1).json,26358583,19725.65552160801,0.001795670556,91.398,22.824,44.618,53.744
398,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.24 profile(2).json,24773141,26627.668197153303,0.001653405,87.374,36.518,51.023,52.932
399,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.24 profile(3).json,24798503,16332.233602470178,0.001770304722,91.277,35.244,51.187,56.984
400,analysis/data_extraction/input/OTF\Firefox 2023-11-21 01.24 profile.json,24453868,25355.444980456457,0.001517103889,78.951,24.888,43.485,49.222
