Index,Filename,AVG CPU Cycles / ms,AVG MEM Changes / ms,AVG Wattage,Length of observation period,AVG Raleway Load Time,AVG Montserrat Load Time,AVG SourceSans Load Time
445,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.40 profile(1).json,15206370,18586.006477907813,0.001021682222,52.599,15.478,20.471,23.0
446,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.40 profile(2).json,16032563,24949.76781810317,0.000914576389,46.252,11.403,17.947,23.656
447,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.40 profile.json,16316703,18284.240791623488,0.000994316944,50.215,13.425,18.852,25.703
448,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.41 profile(1).json,15562240,32470.378078316888,0.000948143333,49.956,11.553,23.862,25.21
449,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.41 profile(2).json,16050396,42382.34891496361,0.000985133055,49.233,10.436,22.452,22.942
450,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.41 profile(3).json,15922845,31786.596252407373,0.001005585,51.8,7.748,24.754,14.903
451,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.41 profile.json,16260314,28644.74543991056,0.001093763889,55.4,12.421,26.205,20.586
452,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.42 profile(1).json,15494730,25964.401763155493,0.001026985833,52.921,15.969,29.209,23.438
453,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.42 profile(2).json,15818691,38577.58366483498,0.000980795278,50.18,9.994,17.547,22.917
454,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.42 profile.json,15792853,25877.24626324305,0.001130431667,57.4,15.515,23.358,28.951
455,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.43 profile(1).json,16422157,34008.9817034759,0.0010748538879999999,54.543,11.163,16.899,23.362
456,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.43 profile(2).json,14985829,31512.4562598775,0.000994198333,50.742,11.066,25.95,19.586
457,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.43 profile.json,15711431,46182.93463867735,0.0009548533329999999,48.439,10.985,23.514,17.044
458,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.44 profile(1).json,15409867,26804.482767932885,0.000955988611,48.391,14.984,22.574,24.633
459,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.44 profile(2).json,15033965,26461.38600377046,0.001076141667,55.4,12.591,20.367,21.609
460,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.44 profile(3).json,16355680,29257.22224766397,0.001019140555,50.54,15.308,22.538,24.587
461,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.44 profile.json,15416263,24993.010601195267,0.001130838333,57.623,11.47,20.923,23.187
462,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.45 profile(1).json,15940979,20840.932916482252,0.001067398333,53.23,11.694,25.889,19.564
463,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.45 profile(2).json,15097031,31754.767916522625,0.000945313612,48.386,12.715,19.491,25.425
464,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.45 profile.json,14107739,20447.52061323891,0.0009858786109999999,51.675,12.544,18.336,21.809
465,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.46 profile(1).json,15207801,22720.321020224033,0.000935316389,49.278,13.188,22.213,26.704
466,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.46 profile(2).json,16765384,44701.15658119147,0.0010957125,55.872,12.641,20.325,29.706
467,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.46 profile.json,17502818,31702.893663122602,0.001042354445,53.307,13.209,20.18,23.226
468,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.47 profile(1).json,17130430,28449.06034925858,0.001156458333,59.755,25.826,33.872,33.611
469,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.47 profile(2).json,15120389,28574.349589387857,0.000981523889,50.616,8.625,16.17,25.675
470,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.47 profile(3).json,16870970,30998.384421826955,0.000979236389,49.111,12.165,19.888,18.332
471,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.47 profile.json,14211369,31164.17543708739,0.0011079125,56.33,10.123,19.487,25.485
472,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.48 profile(1).json,15516399,30073.99832046882,0.0009891658329999999,50.333,9.464,15.164,22.231
473,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.48 profile(2).json,15547144,26392.02854055292,0.000987810278,50.937,10.358,25.662,18.957
474,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.48 profile.json,15201931,34809.916097095556,0.0010659580559999999,54.989,11.505,20.458,22.909
475,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.49 profile(1).json,17934501,24260.041113373205,0.001137548334,57.297,12.65,21.342,29.037
476,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.49 profile(2).json,15517974,37261.085421345524,0.0010108208329999999,51.86,11.863,19.447,26.736
477,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.49 profile.json,14847461,32784.87068721779,0.000893666944,46.262,11.513,22.618,22.249
478,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.50 profile(1).json,15539987,32095.22651439281,0.001050623333,54.935,12.878,25.055,25.771
479,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.50 profile(2).json,16109607,39612.37973547769,0.0011097424999999999,57.189,13.501,26.001,26.477
480,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.50 profile(3).json,15189050,42685.34702422661,0.001003585555,50.873,11.553,16.531,22.117
481,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.50 profile.json,17165746,32708.177908965994,0.001019801389,53.236,15.35,22.656,28.49
482,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.51 profile(1).json,15291086,39897.73303494935,0.0010919508339999999,55.697,9.839,26.587,20.063
483,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.51 profile(2).json,15195516,31329.477197632008,0.0010443030559999999,53.727,14.764,28.752,27.981
484,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.51 profile.json,16191490,26300.13701397649,0.001065771666,54.675,12.937,21.042,20.733
485,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.52 profile(1).json,15597137,27013.731283707817,0.000885991111,44.668,10.187,21.734,16.597
486,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.52 profile(2).json,16440947,29361.943046924436,0.001096678333,55.753,12.931,19.73,26.953
487,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.52 profile.json,15735648,31764.168186718995,0.000989691111,49.818,12.222,17.935,24.278
488,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.53 profile(1).json,16349717,25617.943962197776,0.001004839445,51.041,13.879,26.58,20.609
489,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.53 profile(2).json,14302091,33270.319373586935,0.000889651112,46.05,11.905,20.604,20.017
490,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.53 profile(3).json,15868557,21136.137846738646,0.001007669166,50.683,8.847,22.648,17.066
491,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.53 profile.json,16329747,28409.514897677505,0.001087494444,54.897,10.871,25.596,19.061
492,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.54 profile(1).json,16174915,30705.26068975077,0.000891176111,45.767,11.331,19.412,23.884
493,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.54 profile(2).json,15360653,31595.343871472283,0.0009724416669999999,49.799,9.438,24.225,18.518
494,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.54 profile.json,15479970,35026.32230805673,0.0010389824999999999,52.981,11.119,24.743,19.213
495,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.55 profile(1).json,15688079,38708.07368250019,0.000967595555,48.73,18.161,21.974,26.922
496,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.55 profile(2).json,15703431,31985.567888794394,0.001079174722,55.755,12.365,17.69,25.984
497,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.55 profile.json,15689893,32145.854989640233,0.0010908325,56.139,12.2,20.774,26.265
498,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.56 profile(1).json,14842925,32281.45422710113,0.001060552778,54.551,12.683,19.358,23.774
499,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.56 profile(2).json,15853981,39186.60166889337,0.001105828334,56.513,13.58,28.912,21.191
500,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.56 profile(3).json,16511095,42746.69598104083,0.001144088889,58.324,12.876,20.275,29.702
501,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.56 profile.json,15468875,33712.468912483644,0.001008465555,52.171,11.287,18.832,23.357
502,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.57 profile(1).json,16412524,27627.46863390619,0.000904121666,46.606,10.714,17.623,19.252
503,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.57 profile(2).json,15565919,29844.373192946976,0.001013328612,52.061,12.12,23.994,21.914
504,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.57 profile.json,15327873,28637.57183802216,0.001026714723,53.166,9.912,24.952,17.34
505,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.58 profile(1).json,16402171,29403.021935789926,0.000988708334,50.917,11.091,26.521,21.798
506,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.58 profile(2).json,16208954,27510.475539590345,0.0010817163889999999,55.427,10.375,17.935,24.279
507,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.58 profile.json,15619427,37015.59443582833,0.000997621111,52.075,13.103,17.776,26.728
508,analysis/data_extraction/input/WOFF2SUB\Firefox 2023-11-22 02.59 profile.json,15883250,27356.052811910242,0.000953684166,48.757,12.651,20.636,27.813
