Index,Filename,AVG CPU Cycles / ms,AVG MEM Changes / ms,AVG Wattage,Length of observation period,AVG Raleway Load Time,AVG Montserrat Load Time,AVG SourceSans Load Time
434,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.31 profile(2).json,26568813,44036.145656864,0.001611094722,81.426,29.802,38.61,46.575
435,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.31 profile(3).json,27791247,27733.491557445042,0.00171166,86.841,26.563,40.455,51.535
436,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.31 profile.json,25964843,40172.4375795019,0.001483960555,74.862,23.372,39.867,39.521
437,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.32 profile(1).json,26167494,50611.80466998172,0.0015916255559999999,81.034,24.482,47.086,46.053
438,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.32 profile(2).json,27548184,20793.648167215524,0.001518103611,77.074,31.481,39.926,44.372
439,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.32 profile.json,26795741,36717.97175518,0.0016346474999999999,82.016,27.818,40.038,46.544
440,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.33 profile(1).json,26343538,39626.971392267966,0.001393680556,70.179,26.075,35.847,43.137
441,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.33 profile(2).json,25573429,37487.7108635743,0.001484113055,74.924,23.217,37.781,46.052
442,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.33 profile.json,25498919,41140.45488579788,0.001494838889,74.988,24.998,41.12,37.119
443,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.34 profile(1).json,26642006,45243.04494395315,0.001604537222,82.407,20.344,40.565,46.225
444,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.34 profile(2).json,26698459,34130.2712206288,0.001446648889,73.336,27.054,36.754,45.721
445,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.34 profile.json,27466845,30545.215922058138,0.0015575841669999999,78.642,26.526,40.003,48.512
446,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.35 profile(1).json,27523602,36495.27108585998,0.001701306945,84.762,26.967,44.023,53.502
447,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.35 profile(2).json,24648341,30364.83009830239,0.001528134722,78.414,22.847,43.994,43.852
448,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.35 profile(3).json,27432261,39172.63143904352,0.001400729444,70.538,23.137,40.992,37.579
449,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.35 profile.json,26739401,39419.79354794737,0.001679465555,84.001,24.759,46.461,45.327
450,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.36 profile(1).json,25498093,20995.117131106592,0.001529642777,76.211,27.206,36.278,45.033
451,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.36 profile(2).json,27956519,29970.487790683044,0.001577070277,78.74,24.556,42.196,44.99
452,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.36 profile.json,27221524,32061.800713183347,0.001567750833,79.298,22.293,48.761,46.831
453,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.37 profile(1).json,25063159,33992.261573103635,0.001430856667,71.562,22.569,42.017,41.001
454,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.37 profile(2).json,27334061,39100.28437465675,0.0015348786109999999,76.351,22.846,42.757,45.369
455,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.37 profile.json,26953153,29653.779038323526,0.001660826666,84.305,24.106,37.71,45.864
456,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.38 profile(1).json,26493500,37207.902217190625,0.001596420833,81.797,24.568,42.058,47.864
457,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.38 profile(2).json,25835076,37229.71485402468,0.001421130556,71.44,26.916,36.53,44.445
458,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.38 profile(3).json,26394662,41533.080992413874,0.001541334445,77.203,22.802,37.547,44.196
459,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.38 profile.json,26483880,33594.444509862755,0.001585728889,78.698,22.953,41.292,49.438
460,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.39 profile(1).json,25009359,33062.20685262777,0.001545706112,79.306,23.188,44.409,44.273
461,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.39 profile(2).json,27759016,31641.038046183286,0.0016145175,81.969,24.68,46.235,52.76
462,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.39 profile.json,25731319,31772.265147508206,0.001547078611,78.85,22.115,37.142,45.968
463,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.40 profile(1).json,26916348,44097.13195822384,0.001630140278,82.331,27.509,46.721,45.746
464,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.40 profile(2).json,27705958,37666.34316642719,0.001623311666,81.093,26.171,40.731,49.476
465,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.40 profile.json,28135688,35269.36020971264,0.001617635278,80.68,22.191,38.404,48.131
466,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.41 profile(1).json,26506657,28094.83125255645,0.001520204722,76.993,22.906,35.314,41.022
467,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.41 profile(2).json,28279822,39754.41149822199,0.001676856112,84.877,25.582,39.92,48.673
468,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.41 profile(3).json,26437166,30762.278355502644,0.0013976963889999999,70.026,26.536,42.011,41.702
469,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.41 profile.json,26044207,35873.75351291085,0.001545418056,78.34,23.289,39.329,45.248
470,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.42 profile(1).json,26600351,28054.64567312511,0.001546333056,77.34,22.542,39.826,45.347
471,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.42 profile(2).json,27053176,20661.490095976565,0.001600419722,79.319,24.99,44.462,44.331
472,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.42 profile.json,27639758,31402.300471200026,0.001595082222,80.272,26.597,37.064,44.653
473,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.43 profile(1).json,26250427,37524.28834900807,0.001604164444,81.355,29.072,35.383,50.554
474,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.43 profile(2).json,27223919,35621.18405819152,0.001584559723,79.759,24.042,32.595,43.132
475,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.43 profile.json,26219318,37803.87594874097,0.00151219,76.73,23.507,39.759,39.383
476,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.44 profile(1).json,25274958,40554.355060549584,0.001533963611,78.667,21.702,41.414,45.607
477,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.44 profile(2).json,28213660,44854.173981190994,0.001728994166,86.065,29.764,44.176,50.937
478,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.44 profile(3).json,25572388,37048.1663720247,0.001589676945,80.936,25.796,39.471,47.876
479,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.44 profile.json,27424014,33298.83877661877,0.001517391945,76.678,28.378,37.798,45.155
480,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.45 profile(1).json,25104394,35252.98797488119,0.0015690047219999999,78.364,24.651,38.982,44.828
481,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.45 profile(2).json,26482784,28687.322296308976,0.001380413056,67.038,18.976,33.359,39.013
482,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.45 profile.json,25837752,34908.86413323658,0.001473217778,74.254,23.911,33.892,40.959
483,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.46 profile(1).json,26410349,33421.55980890655,0.001454714445,71.196,19.072,34.409,43.597
